lat,lon,elevation
47.9,7.89999999999999,1041.906982421875
47.9,7.999999999999989,1027.648193359375
47.9,8.099999999999989,988.7531127929688
47.9,8.199999999999989,1091.8519287109375
47.9,8.299999999999988,834.500732421875
47.9,8.399999999999988,815.6324462890625
47.9,8.499999999999988,748.9076538085938
47.9,8.599999999999987,910.43798828125
47.9,8.699999999999987,755.36669921875
47.9,8.799999999999986,653.0048217773438
47.9,8.899999999999986,737.2756958007812
47.9,8.999999999999986,593.8388671875
47.9,9.099999999999985,647.54443359375
47.9,9.199999999999985,630.5969848632812
47.9,9.299999999999985,654.108154296875
47.9,9.399999999999984,610.9281616210938
47.9,9.499999999999984,595.420654296875
47.9,9.599999999999984,579.2950439453125
47.9,9.699999999999983,579.7275390625
47.9,9.799999999999983,687.7730102539062
47.9,9.899999999999983,658.0011596679688
47.9,9.999999999999982,744.8931274414062
47.9,10.099999999999982,634.5374145507812
47.9,10.199999999999982,698.8797607421875
47.9,10.299999999999981,718.7124633789062
47.9,10.39999999999998,800.639404296875
47.9,10.49999999999998,766.4054565429688
47.9,10.59999999999998,700.8425903320312
47.9,10.69999999999998,726.0070190429688
47.9,10.79999999999998,715.5307006835938
47.9,10.899999999999979,683.1254272460938
47.9,10.999999999999979,705.671630859375
47.9,11.099999999999978,561.2752075195312
47.9,11.199999999999978,673.4588012695312
47.9,11.299999999999978,583.89501953125
47.9,11.399999999999977,682.94580078125
47.9,11.499999999999977,602.268798828125
47.9,11.599999999999977,710.407958984375
47.9,11.699999999999976,670.3145141601562
47.9,11.799999999999976,662.6124877929688
47.9,11.899999999999975,544.6681518554688
47.9,11.999999999999975,494.8453369140625
47.9,12.099999999999975,446.5229797363281
47.9,12.199999999999974,498.0537414550781
47.9,12.299999999999974,538.1961669921875
47.9,12.399999999999974,550.5380249023438
47.9,12.499999999999973,515.9019775390625
47.9,12.599999999999973,581.8892822265625
47.9,12.699999999999973,597.399658203125
47.9,12.799999999999972,509.27862548828125
47.9,12.899999999999972,429.846923828125
47.9,12.999999999999972,516.1832885742188
47.9,13.099999999999971,572.792724609375
47.9,13.19999999999997,589.32861328125
47.9,13.29999999999997,569.5227661132812
47.9,13.39999999999997,903.122314453125
47.9,13.49999999999997,640.9843139648438
47.9,13.59999999999997,692.30908203125
47.9,13.699999999999969,620.6571044921875
47.9,13.799999999999969,422.6159973144531
47.9,13.899999999999968,838.9004516601562
47.9,13.999999999999968,662.0457153320312
47.9,14.099999999999968,429.49102783203125
47.9,14.199999999999967,700.5883178710938
47.9,14.299999999999967,748.4664916992188
47.9,14.399999999999967,1100.56884765625
47.9,14.499999999999966,512.65869140625
47.9,14.599999999999966,625.45361328125
47.9,14.699999999999966,762.8978271484375
47.9,14.799999999999965,762.4146728515625
47.9,14.899999999999965,796.6629638671875
47.9,14.999999999999964,816.982177734375
47.9,15.099999999999964,631.5181274414062
47.9,15.199999999999964,597.1760864257812
47.9,15.299999999999963,1086.453857421875
47.9,15.399999999999963,1126.9962158203125
47.9,15.499999999999963,548.8651123046875
47.9,15.599999999999962,808.6476440429688
47.9,15.699999999999962,786.1171875
47.9,15.799999999999962,658.8280029296875
47.9,15.899999999999961,747.1668701171875
47.9,16.0,701.2283935546875
47.8,5.0,458.2408752441406
47.8,5.1,398.78302001953125
47.8,5.199999999999999,477.28814697265625
47.8,5.299999999999999,445.11553955078125
47.8,5.399999999999999,436.5700378417969
47.8,5.499999999999998,331.55938720703125
47.8,5.599999999999998,339.7465515136719
47.8,5.6999999999999975,345.4148254394531
47.8,5.799999999999997,297.03509521484375
47.8,5.899999999999997,226.6863555908203
47.8,5.9999999999999964,264.6407165527344
47.8,6.099999999999996,239.7745361328125
47.8,6.199999999999996,246.52040100097656
47.8,6.299999999999995,247.0741729736328
47.8,6.399999999999995,296.8326721191406
47.8,6.499999999999995,413.8064270019531
47.8,6.599999999999994,457.6988525390625
47.8,6.699999999999994,601.9815673828125
47.8,6.799999999999994,861.0960083007812
47.8,6.899999999999993,707.0455322265625
47.8,6.999999999999993,597.0881958007812
47.8,7.0999999999999925,403.0335998535156
47.8,7.199999999999992,286.4429931640625
47.8,7.299999999999992,242.24525451660156
47.8,7.3999999999999915,229.5916290283203
47.8,7.499999999999991,222.19944763183594
47.8,7.599999999999991,276.033447265625
47.8,7.69999999999999,596.3603515625
47.8,7.79999999999999,924.6805419921875
47.8,7.89999999999999,592.5184326171875
47.8,7.999999999999989,1066.3187255859375
47.8,8.099999999999989,1159.9356689453125
47.8,8.199999999999989,940.4739379882812
47.8,8.299999999999988,908.130859375
47.8,8.399999999999988,754.5956420898438
47.8,8.499999999999988,624.18212890625
47.8,8.599999999999987,725.4541625976562
47.8,8.699999999999987,515.0933227539062
47.8,8.799999999999986,602.1725463867188
47.8,8.899999999999986,465.4619445800781
47.8,8.999999999999986,481.3121032714844
47.8,9.099999999999985,469.7255859375
47.8,9.199999999999985,525.2817993164062
47.8,9.299999999999985,492.6971130371094
47.8,9.399999999999984,622.0756225585938
47.8,9.499999999999984,608.5465087890625
47.8,9.599999999999984,499.6809997558594
47.8,9.699999999999983,629.3998413085938
47.8,9.799999999999983,639.8056640625
47.8,9.899999999999983,671.5221557617188
47.8,9.999999999999982,722.9942626953125
47.8,10.099999999999982,707.1660766601562
47.8,10.199999999999982,735.2096557617188
47.8,10.299999999999981,689.9400024414062
47.8,10.39999999999998,785.1869506835938
47.8,10.49999999999998,800.9722290039062
47.8,10.59999999999998,724.4119873046875
